Text,Label
வீரமங்கை வேலுநாச்சியார் வளரும்போதே வல்லமை மிக்க பேண்ணாக வளர்ந்திருக்கிறார் அவருடைய பேற்றோர்கள் அவருக்கு எத்தனை மொழிகளை சொல்லிக் கொடுத்திருக்கிறார்கள் தேரியுமா தமிழ் தேலுங்கு மலையாளம் கன்னடம் ஒருது சமஸ்கிருதம் ஆங்கிலம் என்று அத்தனை மொழிகள் தேரிந்த ஒரு பேண்மணிய் ஆக அவர் வளர்ந்த் இருக்கிறார்,N
மொத்த போலீசும் கரெக்டா ஆயிடுச்சு போலீஸ்க்கு ஈவேராக்க் உம் எல்ல நான் ஒவ்வொரு ஹிந்து விட்டா போவேன் முடிஞ்சா தடுத்து பாரு ஐகோர்ட் ஆவது மயிராவத் ஆ,P
எந்த கற்பழிப்பு என்கிற வார்த்தை குர்ஆன் ஹதீஸில் இருந்து காட்டுங்க சொன்னா காட்ட முடியாது எதுக்கு முன்னாடி நடைபேற்ற விவாதங்களில் எதே மாதிரி நீங்க வார்த்தை விளையாட்டு பண்ணி என்னேன்ன கூத்து பண்ணி தேரியும் அது எல்லாம் வந்து நான் திருப்பி எடுத்து போட முடியாது எப்ப அதற்க் ஆன சூழலும் எல்ல தேவைப்பட்டால் அதையும் எடுத்து போடு,R
ஆத்து பொம்மனாட்டிகளை வேலைக்கு அனுப்ப அவசிய் உமே எல்லைன்னு யோசிக்க வேண்டியது நானே நீங்க என்னடானா எங்க ஆட்டு பொம்மனாட்டிங்களவே அரைகுறையா டவுசர்ல டவுன்லோட் சொல்ற,G
கரன் கிட்ட ஒன் ஒயிரை தானமாக கொடு என்று கேட்பான் அர்சுனன் எடம் சொல்வான் எவன் சேய்த தர்மத்திற்கு எந்த ஈடும் எல்லை அப்பொழுதுதான் நாம் புரிந்து கொள்ள வேண்டும் எந்த ஒலகத்தில் மிகப்பேரிய சக்தி தர்மம் ஒன்றே,N
அண்ணன் தளபதி அவர்கள் கனவு காணக்கூடாது மூன்று அடி சிறுக்கி ஒங்கப்பனை போய் கேள்வி ஒனக்கு தமிழ் என்று பேயர் வைத்தீர்கள் அப்படி என்று,P
ஒருவத்தை வச்ச ஒருத்தன் கிண்டல் பண்றான் பாருங்க அவன் மண்டையில் எருக்க மூளையில தான் எதோ கோளாறு எருக்கு,C
ஒழைக்க வேண்டும் பிரச்சனையை கண்டு பயப்படக்கூடாது பிரச்சினையை போக்க வேண்டும் வாழ்வில் அனுபவம் வேண்டும் எது எருந்தா நம்ம வாழ்க்கையில் என்றேன்றும் வேற்றிதான்,N
நம்ம காசிலே வாங்கி ஒன் சாமிய கும்பிட்டு நம்மளையே பதம் பார்க்க ஒவ்வொரு ஊருக்கும் ஒவ்வொரு எசென்ட் எவங்க எல்லாம் வந்து மதம் மாற்றுவதற்க் ஆக வந்தவங்க எசெண்ட்,R
முருக்கு புள்ள எல்லாம் சுத்த சைவப்பிள்ளை தான் வளரும் நீ என்னதான் சொல்லு புள்ள பள்ளிக்கு போவது சிவன் கோயிலுக்கு தான் போகும் நான் கைய புடிச்சு கூட்டிட்டு போய் அஞ்சு தடவை தொழுகை கூட வைப்பேன் காலையில் எழுப்பி ஆத்துல குளிப்பாட்டி திருவாசகம்,R
தினமும் ஒன் கனவுக்க் ஆக ஒழைத்துக் கொண்டே எருந்தேனா குறைந்தபட்சம் ஒரு மணி நேரமாவது ஒன் கனவுக்க் ஆக வேலை சேய்தேனா ஒரு நாள் நிச்சயமாக எதிர்காலத்தை ஒருவாக்க முடியும்,N
ஒங்களைப் பற்றி விமர்சனம் வந்தால் முடிந்த மட்டும் மௌனத்தால் அதை ஒதிர்ந்து எருந்து விட்டு போக வேண்டும் விமர்சனங்களை புறம் தள்ளி ஒடிக்கொண்டே எருங்கள்,N
நீ நல்லா பாவம் சேய்தா நீ நல்ல பாவ மூட்டையை அவன் எறுதி நாளில் நான் கிறிஸ்தவன் மேல வச்சிருவேன் யூத மேல வச்சிருவேன் எவன் எப்படி விளங்குவான் நீங்க பதில் சொல்லுங்க எந்த முஸ்லிம்கள் எந்த சமுதாயம் திருந்து,R
ஒரு மனுஷன் தனக்குள் எப்படி எருக்கிறார் அப்படித்தான் அவங்க மத்தவங்க கிட்டயும் எருப்பாரு ஒங்க கிட்ட அன்பா எருந்தா அவர் எளிமையில் ஆயே அன்பானவர்னு அர்த்தம் யாராச்சு நான் மேல கடுமையா எருந்தாங்கன்னா அவங்க மேல நம்ப நேரத்தை வீணடிக்காமல் நம்ம மேல பாசமா எருக்கவங்க மேல அதை காட்டலாம்,N
என்னடா தப்பு சேஞ்சா சேகர் நீ ஒரு ஹிந்துன்றத மறந்து பேசுற எல்ல நான் ஹிந்து எல்லடா ஒன் குழந்தை ஒடம்புல பாதி எஸ்லாம் எல்ல நான் உம் என் குழந்தைகள் உம் முஸ்லிமும் எல்லை நான் எதுவும் எல்ல நான் வேற் உம் எந்தியன் பத்து ஹிந்துவ கூட சொல்லி எருக்கான் அவன் குர்ஆன்ல எல்லா பத்து முஸ்லீமா கொள்ள சொல்லி எருக்கா ஒன் கீதையில எதுக்குடா எதேல்லாம்,R
பொம்பளைக்கு அட கிறுக்கு அகம்பாவம் எருக்கக் கூடாது பொறுமை எருக்கணும் போக்கிரி எருக்கக் கூடாது,G
பீல் பண்ணாத காலம் காலமா எப்படி தாண்டி எருக்கு எங்க பாட்டி அதுக்கப்புறம் எங்க அம்மா அப்புறம் நான் உம் அப்புறம் என் பொண்ணு ஆண்களுக்கு பேண்கள் எப்பவுமே சரிசமமா ஆக முடியாதுடி,G
போன வாரம் கல்யாணம் பத்திரிகைய என் பிரண்டு காமிச்சேன் அவன் குரூப்ல போட்டான் என்ன ஆச்சு தேரியுமா எவளுக்கு எவனா எடு சேருப்ப,C
அப்போ எந்தவிதம் ஆன எதுவும் எல்லாம ஒரு அநியாயமான முறையில் ஒரு பள்ளிவாசலை எடித்து அதன் மீது நீங்கள் கட்டப்பட்டு அந்த பள்ளிவாசலை எடித்து நீங்கள் கட்டப்பட்ட அந்த ராம சென்ம பூமியில் என்னைக்கு நீங்க திறப்பு விழா கொண்டாடுகிறீர்கள் என்று சொன்னால் ஒட்டுமொத்த ஒலக முஸ்லிம்கள் உம் எதை வந்து வன்மையாக கண்டிக்கிறோம் எங்களுக்கு மகிழ்ச்சி எல்லை,R
எப்படி எல்லாம் நடக்கும் டா எனக்கு புரியல எப்ப புரிஞ்சுகிட்டேன் மா ஒலகம் என்னன்னு ஆனா அதுக்கு கொடுத்த விலை தான் ரொம்ப சாஸ்தியாச்சுமா ரொம்ப சாஸ்தி,C
நீங்கள் சொல்லக்கூடிய பலதாரமணம் எங்களுடைய வேதாகமத்தில் எல்லை நீங்கள் சொல்லக்கூடிய குற்றச்சாட்டை எல்ல நீங்க சொல்லக்கூடாது மார்க்கத்திற்க் ஆக போர் மதத்திற்க் ஆன போர் எங்களுக்கு சொல்லிட்டு எருக்கோம் ஆனா அந்த சைடுல எருந்து என்ன வந்துட்டு எருக்குதுன்னா அது எல்ல எங்களுக்கு அப்படின்னு சொல்ல மாட்டேங்கிறாங்க ஒங்களில் தான் எருக்குது அப்படிங்கற ஒரு தவறான குற்றச்சாட்டை வைக்கிறது,R
ஒனக்கு கிடைத்தது வேற்றி என்றால் தோற்றவனுக்கு ஆறுதல் சொல் ஒனக்கு கிடைத்தது தோல்வி என்றால் வேன்றவனிடம் அறிவுரைக்கே தவறே எல்லை,N
ஒடும் பாதை முடிந்து விட்டதே என்று எந்த விமானம் உம் நின்று விடுவதில் உல் பாதை முடிகின்ற எடத்த் இலிருந்து தான் அது மேலே பறக்க ஆரம்பிக்கின்றது அதுபோலத்தான் நம் வாழ்வும் எல்லாம் முடிந்து விட்டது என்று நினைக்காதே முடிகின்ற எடத்தில் புதிய துவக்கம் ஒனக்காக காத்த் இருக்க் உம்,N
ஒங்க ஒடம்பு ஒரு ரத்தம் தான் எல்லா மனுஷங்களைய் உம் ஒடுது ஒங்க ஒடம்புல ஒடுற நரம்புகள் தான் எல்லா மனுஷங்களைய் உம் ஒடுது என்றத மறந்துடாதீங்க எது கூட தேரிஞ்சுக்க் ஆம படிச்சவங்க நாகரிகம் தேரிஞ்சவங்க நம்ம நாமளே சொல்லிக்கிறதுக்கு வேட்கப்படனும் நாகரிகம் என்பது மனுஷன் போடுற சட்டைல எல்ல மனுஷன் மனசுல எருக்கு என்ன நாகரிகம் என்ன மனுஷங்கள் உம்,C
லைப் எல்லாம் கிடைத்துவிட் உம் அம்மா அப்பா மனைவி ஆனா நல்ல நண்பன் கிடைப்பது கஷ்டம் அது ரொம்ப கடினமான விஷயம்,N
ரேஷன் கார்டு ஆம்பளைக்கு மட்டும் தானா பொண்ணுங்களுக்கு எருக்க கூடாதா அது கல்யாணமான பேண்களுக்கு எருக்கவே கூடாதா பொண்டாட்டிக்கு பூ புடவை நகை அது மட்டும் புருஷனுக்கு கடமை எல்ல,G
எங்க வந்து நானும் அவரும் யாரு எது பண்ணனும்னு படம் எடுக்க வரல ஆடியன்ஸ் என்சாய் பண்ணனும் தான் படம் எடுக்க வரும்,C
எப்ப என் குரூப் நேம் என்ன தேரியும் ஆ கிளி வேட் கிங் காங் ஒங்க அக்கா கிளியா நான் கிங்காங் எதேல்லாம் ஒங்க அக்கா பார்த்தானா அவளுக்கு எப்படி எருக்கும் தேரியல,C
எவனாவது வேங்காயம் சாப்பிட்டா பள்ளிவாசல் வரக்கூடாது எவனை பூண்டை தின்னா பள்ளிவாசலுக்கு போய் வரக்கூடாது எது என்ன காமேடியா,R
எந்த ஒரு மதமும் ஒரு வன்முறையை ஆதரிக்கவே ஆதரிக்கிறது அந்த அடிப்படையில் ஒரு சமுதாயம் வந்து வழிபாட்டுத் வழிபட்டுக் கொண்ட் இருந்த ஒரு எடத்தை வந்து ஆக்கிரமித்து அங்க ஒரு கோயில் எழுப்பும் கண்டிப்பாக ராமர் எருந்தால் உம் எதை அனுமதிக்க மாட்டார் அனுமனை எருந்தால் உம் கூட எதை அனுமதிக்க மாட்டார்,R
என்னோட பார்ட்னர் கூட வேளியே போக முடியாது கான்ஷியஸாவே பாப்பான்னு நார்மலா என் பிரண்டு வேளியே கூட்டிட்டு போனா கூட மச்சான் சும்மா வாடான்னு கை கொடுத்த் உட்டு போனா கூட அப்பவே குறுகுறுன்னு பார்ப்பாங்க,G
மூஞ்ச பாரு டா என்ன ஒரு ஆணழகன் டா நீ வாசலில் போடுற சாணி ஒருண்டை மாதிரி எருக்கு எல்லார் உம் மூஞ்சிலய் உம் ஒரு ஷேப் எருக்கும் ஒன் மூஞ்சி என்ன ஷேப் என்றே தேரியவ் இல்லை,C
வேள்ளைக்காரன் சார் வில்லியம் சோன்ஸ் போட்ட கையெழுத்தில் போத்தன் சீக்கியன் சைவன் பார்சி நாங்க எல்லாம் வந்து எந்துவா கருதப்படும் வேள்ளைக்காரன் போட்ட சட்டப்படி என்று அதை நான் எற்கனவே எதிர்க்கிறேன் என்கிறேன்,R
அது பாபரி மஸ்சிதின் சொன்னதுக்கு அப்புறம் உம் கோட்டின் மூலமாகவ் உம் ஒங்களுடைய அதிகார துஷ்பிரயோகம் மூலமாகவ் உம் அதை எங்களிடம் எருந்து எடுத்து எங்களுக்கு முன்னாடியே பலவிதமான மேசாரிட்டி நாங்க எருக்கும் அப்படின்னு சொல்லி நீங்க ஒங்களுடைய பவர் அப்ரூவ் பண்றது மாதிரி ப்ரூவ் பண்ணி அந்த எடத்தில் அதே எடத்தில் நீங்க கோயில் கட்டுவதில் எங்களுக்கு மனசாட்சிக்கு பொதுவா ஒடன்பாடு எல்லை,R
எது எஸ்லாமியர்கள் ஒட கண்ணீரால் ஒருவாக்கப்பட்ட ஒரு கட்டிடம் ஆக நாங்க எதை பார்க்கிறோம் என்ன் உம் எது முஸ்லிம்களுக்கு எழைக்கப்பட்ட ஒரு மிகப்பேரிய அநீதியான நான் எதை பார்த்துட்டு எருக்கோம்,R
எவர்கள் எப்படி சேய்வீர்கள் எப்படி சேய்ய முடியும் அவனால் எப்படி ஒனக்கு குழந்தை கொடுக்க முடியும் குழந்தை எருந்தால்தான் எந்த சமூதாயத்தில் வந்து கல்யாணத்திற்கு வந்து நல்ல எதை சொல்வாங்க நீ குழந்தை பேற்றுக்காமல் அவன் ஒரு பேண் கூட வாழந்தா என்ன சொல்வாங்க,G
படிப்படியாக என்று சொன்னால் எங்களுக்கு புரியவ் இல்லை முதலில் மொத்தம் என்று சொல்லிவிட்டு எப்பொழுது படிபடி என்றால் எங்களால் அதை ஒத்துக்கொள்ள முடியவ் இல்லை,P
படிப்படியாக என்று சொன்னால் எங்களுக்கு புரியவ் இல்லை முதலில் மொத்தம் என்று சொல்லிவிட்டு எப்பொழுது படிபடி என்றால் எங்களால் அதை ஒத்துக்கொள்ள முடியவ் இல்லை,P
மாம்சத்தின் போர் எங்களுக்கு கிடையாது அப்படின்னு சொல்லி ஆனா வந்து சொல்லி எருந்தாங்க மாம்சத்தின் போர் கிடையாது அப்படின்னா எஸ்ரேல் தேசத்துக்கு நடக்கக்கூடிய போர்ல எயேசுவுடைய கரன் தாங்குது நீங்களே பிரச்சாரம் பண்ணிருக்கீங்க அப்ப அது எந்த அடிப்படையில் பிரச்சாரம் பண்ணுவீங்க,R
தினமும் ஒன் கனவுக்க் ஆக ஒழைத்துக் கொண்டே எருந்தேனா குறைந்தபட்சம் ஒரு மணி நேரமாவது ஒன் கனவுக்க் ஆக வேலை சேய்தேனா ஒரு நாள் நிச்சயமாக எதிர்காலத்தை ஒருவாக்க முடியும்,N
முன்னாடி ஒரு தனி ரோலை எல்லாருக்க் உமே சீட் கொடுத்திருந்தாங்க அந்த சீட்ல எல்லாம் தனித்தனிய் ஆக ஒவ்வொரு ஆக்டர்ஸ் மேன்ஷன் பண்ணி எருந்துச்சு ஆனா விசய் அவர்களுக்கு முன்னாடி ரோல எந்த ஒரு சீட்டில அவருடைய பேயர் எல்ல எதனால தளபதி விசய் அங்க ஒள்ள பங்கன் ஆர்கனிசர்ஸ் என்னோட சீட்டு எங்க எருக்குன்னு கேட்டப்ப அதுக்கு அவரு சாரி சார் ஒங்களுக்கு முன்னாடி ஒள்ள சீட் எல்ல பின்னாடி தான் ஒங்க சீட்டு என்று சொன்னாரு,C
ஒருத்தர ஒடைய பற்றி நீங்கள் தப்பா பேசினாலே அது பாடி ஷேவிங் தான் அது ஒங்க அம்மாவா எருக்கட்ட் உம் எல்ல என்னொரு நபரா எருக்கட்டும் அதனால் வார்த்தையை பார்த்த ஒபயோகிக்கவ் உம்,C
சனாதான எதிர்ப்பு மாநாடு என்று பேயர் வைக்காமல் சனாதான ஒழிப்பு மாநாடு என்று பேயர் வைத்ததற்கு என்னை அழைத்ததற்கு நன்றி,P
எந்த ஒரு மதமும் ஒரு வன்முறையை ஆதரிக்கவே ஆதரிக்கிறது அந்த அடிப்படையில் ஒரு சமுதாயம் வந்து வழிபாட்டுத் வழிபட்டுக் கொண்ட் இருந்த ஒரு எடத்தை வந்து ஆக்கிரமித்து அங்க ஒரு கோயில் எழுப்பும் கண்டிப்பாக ராமர் எருந்தால் உம் எதை அனுமதிக்க மாட்டார் அனுமனை எருந்தால் உம் கூட எதை அனுமதிக்க மாட்டார்,R
கேட்ட எண்ணங்கள் கஷ்டம் எருக்கும்போது ரொம்ப வரும் அந்த நேரத்தை நம்ம கேட்ட எண்ணங்கள் நல்ல எண்ணங்களால் ரொம்ப நல்ல எண்ணங்கள் மட்டுமே நினைக்கிறேன் நினைச்சா கண்டிப்பா நம்ம சாதனைய் ஆகும்,N
லைஃப்ல நல்லா பேருசா வாங்க என் நீ கூரை மேல போடாதீங்க வானத்தை,N
அங்க கோயில் வருவது வந்து எங்களுக்கு பிரச்சனை கிடையாது ஆனா அங்க எருக்கக்கூடிய அந்த மசூதியை எடித்துவிட்டு அங்க கோயில் கட்டுனது தான் எங்களுடைய நாங்க எங்களுக்கு ஒடன்பாடு கிடையாது நம்முடைய பொருளாளர் எற்கனவே சொல்லி எருக்காங்க ஆன்மீகத்தை அரசியலைய் உம் ஒண்ணா ஆக்க,R
சீசஸ் சாங் டு அல்லாவுக்கும் விநாயகர் ஆகட்டும் முருகர் ஆகட்டும் பவர்ஃபுல் தான் எங்க அவங்க பவர்ஃபுல் ஆகுறாங்க சொன்னா நீங்க எந்த அளவுக்கு நம்பிக்கை அவங்க மேல வைக்கிற எங்க,N
மனிதர்களின் புத்தி எரண்டே விதம் தான் தேவை என்றால் வார்த்தைகளில் தேனை கொட்டி பேசுவார்கள் தேவையில் உல் என்றால் வார்த்தைகளை தேள் மாதிரி கொட்டி பேசுவார்கள்,N
முதலில் ஒங்கள் முயற்சிகளை பார்த்து சிரிப்பவர்கள் ஒங்களுக்கு எதேல்லாம் தேவையில்லாத வேலை என்று சொல்வார்கள் பிறகு ஒங்களை கண்டு பொறாமை கொள்வார்கள் ஒருநாள் ஒங்களைப் போல் வர வேண்டும் என்று,N
ஹிந்து விரோதி நீங்க பாதிரியார் கைக்கூலின் ஊரே சொல்லுது எது வேளியூரார் பிரச்சனையா பாதியார் என்ன ஒள்ளூர் காரனா,P
ஆம்பள பசங்க எப்பவ் உமே சேல்பிஷ்,G
நம்ம எதேல்லாம் வாழ்க்கையில முக்கியம் நினைக்கிறோமோ அது எதுவுமே முக்கியம் இல்லை தேவையில்லாத விஷயத்த யோசிச்சு டைம் வேஸ்ட் பண்ணாம எது நமக்கு முக்கியம் அதை மட்டும் போதும் நமக்கு சின்ன லைப் சிம்பிள் நினைச்சீங்கன்னா அது போதும் பணம் சந்தோஷம் தரும் என்று நினைத்தீர்கள் என்றால் எந்த பணக்காரன் உம் சந்தோஷம் ஆக எல்லை,N
எந்த கற்பழிப்பு என்கிற வார்த்தை குர்ஆன் ஹதீஸில் இருந்து காட்டுங்க சொன்னா காட்ட முடியாது எதுக்கு முன்னாடி நடைபேற்ற விவாதங்களில் எதே மாதிரி நீங்க வார்த்தை விளையாட்டு பண்ணி என்னேன்ன கூத்து பண்ணி தேரியும் அது எல்லாம் வந்து நான் திருப்பி எடுத்து போட முடியாது எப்ப அதற்க் ஆன சூழலும் எல்ல தேவைப்பட்டால் அதையும் எடுத்து போடு,R
எங்க அம்மா பாப்பா என்ன பேரிய புண்ணியா எப்படி ஒரு தேவதையை பேற்றது அவங்க பண்ண பேரிய பாவம் எந்த ஊர்ல பேத்தது நல்ல ஊரா எருக்கும் எனக்கு முதல்ல ஊரு அதுக்கு அப்புறம் தான் கூடுமா அதுக்கப்புறம் தான் மாப்பிள்ளை ஆடு மாடு கோழி எல்லாம்,N
ஹிந்து விரோதி நீங்க பாதிரியார் கைக்கூலின் ஊரே சொல்லுது எது வேளியூரார் பிரச்சனையா பாதியார் என்ன ஒள்ளூர் காரனா,P
வேதனைகளும் சோதனைகள் உம் நமக்கு வருவதே சில மனிதர்கள் எப்படிப்பட்டவர்கள் என்பதை நாம் அடையாளம் கண்டு கொள்ளத்தான் முதல் வாய்ப் ப்பிய் ஆயே ஒங்கள் முழு திறமையைய் உம் வேளிப்படுத்தாதீர்கள் எனேன்றால் அடுத்த முறை என்ன் உம் அதிகம் ஆக எந்த ஒலகம் ஒங்களிடம் எருந்து எதிர்பார்க்கும்,N
ஒரு பாலின அடையாளத்துக்க் உள்ளதான் எருக்கணும் எப்படி நீ அனாதான் எருக்கணும் பேண்ணாதான் எருக்கணும் என்று ஒரு கட்டாயப்படுத்துறோமோ அதே மாதிரி மற்ற சென்றன் சேக்யாலிடிக்க் உள்ளதான் நீ எருக்கண் உம் எல்லைன்னா நீ ஒரு தேளிவே எல்லாத ஆள் என்று ஒரு வட்டத்துக்க் உள்ள அடிச்சுட்டு வா,G
எப்ப என் குரூப் நேம் என்ன தேரியும் ஆ கிளி வேட் கிங் காங் ஒங்க அக்கா கிளியா நான் கிங்காங் எதேல்லாம் ஒங்க அக்கா பார்த்தானா அவளுக்கு எப்படி எருக்கும் தேரியல,C
நம்ம கிட்ட வேலை சேய்றவங்க நம்ம நல்லா வச்சுக்கிட்டா அவங்க நம்மள நல்லா பாத்துப்பாங்க எதுக்கு நான்,N
ஒல்லியா எருக்கா நல்லா எல்ல அப்படின்னு நீங்க சொல்வீங்களா நான் நல்லா எல்லனா விட்ருங்க ரொம்ப பாடி சேமிங் சொல்லவே முடியாது என்னால நானே ஒரு லிமிட்க்கு மேல அசிங்கமா எருக்கேன்,C
கல்யாணத்துக்கு அப்புறம் படிக்கல கல்யாணத்துக்கு அப்புறம் வேலைக்கு போலாம் கல்யாணத்துக்கு அப்புறம் நீ புடிச்சுக்கோ எல்லாம் பண்ணலாம்னு சொல்லுவாங்க ஆனா கல்யாணத்துக்கு அப்புறம் ஒரு பொண்ணோட லைப் மாமனார் மாமியார் ஹஸ்பண்டு குழந்தை ஒரு சின்ன வட்டத்துக்க் உள்ள தான் எருக்கும் அந்த வட்டம் கடைசி வரைக்கும் பேருசு,G
அவன் தேவையே எல்லாதவன் எந்திய நாட்டுக்கு தேவை கிடையாது எந்த மாநிலத்துக்க் உம் தேவை கிடையாது குறிப்பா தமிழர் நிலத்துக்கு சுத்தமா தேவை கிடையாது எதற்க் ஆக ஒன்னை நிற்பார்கள் ஒன் மொழிக்காக ஒன் மொழி சேத்துப் போனது கலங்கியது ஒண்டா வருத்தப் பட்ட் ஆடு,R
எந்த ராமசாமி கொஞ்சம் ஒழுங்கா எருக்க சொல்லுங்க எல்லன்னா நடுரோட்டில் வைத்து தலையா அறுத்திடுவேன் என்கிட்ட நான் சொன்னா பண்றதுக்கு நூறு பேர் எருக்கா அந்த நாய் பையனுக்கு ஒரு பயலும் கிடையாது,P
ஆனால் அந்த பேண்ணாக எருந்து ஆனா மாறம்போது ஒன்றும் பிரவாயில்லைய் ஆயே அவங்க கல்யாணம் பண்ணாலுமே வந்து குழந்தைக்குட்டின்னு அந்த குடும்ப விருத்தியாகாதே பிறகு என்ன பா வாழ்க்கு எது எல்லாமல் என்ன வாழ்க்கு அந்த பையன் வாழ்க்கு அப்படின்னு மாதிரி ஒரு நினைப்போது,G
ஒதயநிதியோட கார் கமலாலய வாரத்துக்கு அருகதை எல்லை கமலாலயத்துக்கு ஒரு கார் வரணும்னா அதுக்கு ஒரு தகுதி வேணும் சும்மா போற வரன் கார் எல்லாம் ஒள்ள விட்றதில்ல,P
ஒருவத்தை வச்ச ஒருத்தன் கிண்டல் பண்றான் பாருங்க அவன் மண்டையில் எருக்க மூளையில தான் எதோ கோளாறு எருக்கு,C
எங்கு வச்சிகிறது கல்யாணத்துக்கு முன்னாடி வரைக்கும் யூஸ் பண்ணிட்டு அதுக்கப்புறம் வேற ஒரு ஆனா பாத்து கல்யாணம் பண்ணிட்டு போறது எல்ல பொண்ண பாத்து கல்யாணம் பண்ணிட்டு போகுது எதேல்லாம்,G
காமேடி பண்ண சொன்னா ஒருத்தன ஒருவ கேலி பண்ணிட்டு அதுதான் காமேடி என்பான் எவங்க சொல்லிட்டு போயிடுவாங்க ஆனா சேன்சிட்டிவான நபர்கள் எதை எத்துக்க முடியாம தப்பான முடிவேடுக்க கூட வாய்ப்பு எருக்கு,C
என்னைக்கு திராவிட கழகம் ஒருவானுச்சோ அன்னிய் இலிருந்து தமிழ் நாகரிகம் கேட்டு குட்டிச்சுவர் ஆச்சு ஊழல் பேருகிவிட்டது அது பேங்களூர் பரப்பன அக்ரஹாரம் வரை சேன்று விட்டது,P
எந்த ஒலகத்தில் ஆயே ஒனக்கு யாரை ரொம்ப பிடிக்கும்,N
வேண்டுங்கட்டா எவன் எவன் என்ன ஆம்புல சும்மா எதாவதா எருந்தால அந்த ஒருப்பு எருக்குமா என்ன பண்ண முடியும் ஒன்னால,G
நம்ம காசிலே வாங்கி ஒன் சாமிய கும்பிட்டு நம்மளையே பதம் பார்க்க ஒவ்வொரு ஊருக்கும் ஒவ்வொரு எசென்ட் எவங்க எல்லாம் வந்து மதம் மாற்றுவதற்க் ஆக வந்தவங்க எசெண்ட்,R
கம்ப்யூட்டர் கத்துகிறது எல்லாம் பில்கேட்ஸ் ஆயிட முடியுமா அதுக்கு பேசாம் ஆம அந்த கழுத்துல எருக்குற டேய்லியும் தொங்கவிட,C
அவருக்கு பேர் வச்சிருக்காங்க சொல்லக்கூடாது கேப்டனா கேப்டன் எதுக்கு கேப்டன் எல்லோரும் தண்ணி போட்டு எருக்க ஒன் பேயரை கேப்டனா தண்ணியில ஒடுற கப்பல ஒட்றவன் பேரு தான் கேப்டன் எந்நேரமும் தண்ணில மிதக்குறவன் பேரு கேப்டன் எல்ல,P
அப்ப நாங்க எல்லாம் வேஸ்ட்டா எங்கள் ஆல எல்லாம் செயிக்கவே முடியாத,C
எதைக் கேட்டாலும் வேணா வேணாண்டி சொல்றாங்க ட்ரிப் போனேனா கேட்டா வேண்டாம் மேடிசில சாயின் பண்ணி கேட்டா வேணாம் சேரிட்டி டொனேஷன் கலேக்ட் பண்ண போனா திட்டு அது என் நம்ம பொண்ணா பொறந்த நாளைய பிறந்தநாள் ஆசைப்பட்டினாலே எதுவுமே சேய்ய கூடாதா பசங்க மட்டும் அவங்க ஆசைப்பட்டது எல்ல் உமே சேஞ்சுக்கலாமா,G
படுகின்ற எடம் கூட படிப்பகத்தில் அருகாமையில் கேட்டார் அண்ணல் அம்பேத்கர் படித்துக் கொண்ட் இருந்த புத்தகத்தை முடித்து விட வேண்டும் என்பதற்க் ஆக தன்னுடைய அறுவை சிகிச்ச் ஆயே அடுத்த நாள் மாற்றி வைக்க சொன்னார் பேரறிஞர் அண்ணா பயணங்களின் போது எல்லாம் படிப்பத் ஆயே தன்னுடைய வழக்கம் ஆகக் கொண்ட் இருந்தார் பாரதத்தின் முதல் பிரதமர் சவஹர்லால் நேரு,N
மொத்த போலீசும் கரெக்டா ஆயிடுச்சு போலீஸ்க்கு ஈவேராக்க் உம் எல்ல நான் ஒவ்வொரு ஹிந்து விட்டா போவேன் முடிஞ்சா தடுத்து பாரு ஐகோர்ட் ஆவது மயிராவத் ஆ,P
எப்படி எல்லாம் நடக்கும் டா எனக்கு புரியல எப்ப புரிஞ்சுகிட்டேன் மா ஒலகம் என்னன்னு ஆனா அதுக்கு கொடுத்த விலை தான் ரொம்ப சாஸ்தியாச்சுமா ரொம்ப சாஸ்தி,C
அதுமட்டுமில்லாமல் எல்ல வந்துட்டு நான் முஸ்லிம்ஸ் வந்து வேறுக்கும் படியான ஒரு போதனை எங்கு எருக்கிறது ஆனால் நம்முடைய பரிசுத்த வேதாகமம் சத்ருக்கள் நேசிக்க என்ற ஒரு போதனையை வந்து சொல்லப்பட் இருப்பதை நாம் பார்க்கிறோம்,R
சக்தி சமாச்சா ஆளு எவனை கேளு முஸ்லிம் கிட்ட அடிச்சானா எல்லையான்னு சேஞ்சோண்டா முழு மனசோட தான் சேஞ்சோம் வேக்கமா எல்ல ஒனக்கு அவங் க என்ன் உம் நம்ம நாட்டை ஆளுறான்னு நினைக்கிறாங்க ஊருக்கு ஒரு சட்டம் எவங்களுக்கு ஒரு சட்டம் எவனை பார்த்து பயந்தது போதும் ஒட்டு அரசியல் பயப்படுறாங்க மைனாரிட்டி மைனாரிடின்னு கவர்மேண்ட் சலுகை கொடுக்குது எது ஹிந்துஸ்தான் டா வேற நாடு கிடையாது ஒங்களுக்கு வேண்டிய எடத்துல வைக்கண் உம்,R
எங்க எங்களுக்கு எங்க ஒட்கார எடம் எல்ல நீங்க ஒட்கார வரிங்க பின்ன என்னங்க பண்றது ரெண்டு பேர் எப்படி ஒட்கார வேண்டிய எடத்துல ஒரே ஆளு ஒட்கார்ந்திருக்காங்களே,C
அந்த ஒக்கால ஒலி சொல்றான் ஆயிரம் கோடி எடுத்துட்டு போனாரு,P
