Text,Label
హిజాబ్ను తొలగించిన తర్వాతే విద్యార్తులు తరగతి గదులకు హాజారు కావాలి,R
ఒక పంది ఒకటి ఊర పంది ఒకటి నేను జంపింగ్ జంపఁగ అని చెబుతుంది అంట జంపింగ్ జంపఁగ అనేటటువంటి వర్డ్ చంద్రబాబు నాయుడు,P
కోజ్జనకోడక ఎందుకు రా అప్పుడే హాకింగ్ నా కొడుకులు దిగినారు గుద్దలు పెడతా నోట్లో ఒక్కొక్కడికి మొడ్డ కూడా పీకలేరు నావి,C
ఆయ్ ఇది నువ్వు చెప్తున్నావ్ మాదార్చిడ్ ఆయ్ నువ్వు వంగవే లంజదన,C
సైలెంట్ గ ఉన్నవాళ్లు అందరి అటెంషన్ని వాళ్ళ వైపు తిప్పుకోగలరు,N
ఈ లంజా కొడుకు డ్రామా చేస్తున్నాడు అక్కడ వాడొక సినిమాలో నటిస్తున్నట్టు,C
క్రిస్టియానిటీ కూడా నిజం అని చెప్పడానికి ఆదారం సైంటిస్ట్స్ కన్నా ముందే ఎర్త్ ఒక రౌండ్ షేప్ అని బైబిల్లో రచించి ఉంది ఇంకా మనిషి పుట్టుకమరణం గురించి కూడా చక్కగా వర్ణించారు ఇలా వివిద రకాలుగా హిందూ ముస్లిం క్రిస్టియన్ అనే మతాలు సైన్స్ కన్నా ముందే అన్నీ నిజమని నీరూపిం,N
ప్రజా శాంతి పార్టీ ని గెలిపించండి లేకపోతే ఓట్లు వేయకుండా ఇంట్లో వుండండి,P
కూపం లో ఓడిపోయి చాచి జేరి మల్లి ఒక సరి గెలిచావ్ కదా నువు ఎక్కడ కాదు చేత నీ కొడుకు చేత కబాటే కదా మరి మంగళగిరి లో ఓడించి వై స్ ర్ పార్టీ పెట్టిన అభ్యర్తి పైన,P
ప్రజా శాంతి పార్టీ ని గెలిపించండి లేకపోతే ఓట్లు వేయకుండా ఇంట్లో వుండండి,P
న మడ్డ చిక్కినప్పుడు తెలీదా లంజదాన,C
మీరు ట్రాన్సగెండెర్ గ మారిన తరువాత బెగ్గింగ్ గానే ఎందుకు ఉన్నారు జాబ్ అనేది ఎందుకు చేయలేదు ఇన్ని సంవత్సరాల నుండి భయం వేసేది ఫస్ట్ ట్రాన్సగెండెర్స్ కి ఇలాంటి అవకాశాలు ఇస్తారా ఎవరైనా ఇంటర్వూస్ లో పిలుస్తారా,G
నువ్వూ హిందుస్తాన్ నువ్వూ నాస్తికుడవు కదా ఒక్క నిమిషం ఉండు నాస్తికుడవు అంటే దేవుడ్ని నమ్మనడవు కదా నువ్వూ ఒక హిందూవ దేవుడ్ని నమ్మనడవ క్రీస్తువను నమ్మనడవ నువు ముస్లిమను నమ్మనడవ ఎవర్నివి అస్లనువు ముగ్గుర్ని నమ్మనండి ముగ్గురని నమ్మనప్డు ఎందుకరా హిందువుల గురించి ఎందుక్క్రా మాట్లాడ్తావ్ నువూ వాళ్ళ గురించి ఎందుకు మాట్లాడావ్ నువూ,R
నిన్ను గుడ్డ పగలదెంగుతా ఆంటీ నువ్వు పోలీస్ స్టేషన్ లాకివెళ్ళి సైబర్క్రైమ్కికివెళ్ళి పోలిసుల దెగ్గర ఇదేంటీ కంప్లైంట్ ఇచ్చుకుంటున్నావు కదరా,C
కోయట్లో ఉండగా నన్నుఎడో చేస్తారం ట నీ బక్క పూకులో నా సుళ్ళ నీ బక్క పూకులో నా మొడ్డ లంజ నోట్లో సుళ్ళ ఎట్టి కొడతా లంజనకోడకలారా,C
వంద కోట్లు మొత్తం ఆరు కిలోమీటర్లు పోవాలి అంటే హెలికాఆఫ్టర్ కావాలి జనాల్లో వెళ్ళలేడు జనాల్లోచి వెళ్ళలేడు ఇటు వంటి సైకో నా కొడుకుల్ని రాకస నా కొడుకుల్ని సమాది రాజకీయ సమాది చెయ్యాలి అని చెప్తున్నా,P
మహిళా నీకు వందనం నువు ఒక అద్భుతం ని ప్రతి అడుగులో ఆత్మసైర్యం సాటి వారికీ ఆదర్శ్యం సమయ స్ఫర్తికి ఆవాసం సంపంగి సుగాసనాల నీ ఉనికి సామాన్యం చిరునవే ఆభరణంగా ఆత్మ సైయమ్ ఆయుదంగా నువు సాగించే ఈ పయనంలో విజయం నీ సొంతం నువు ఎక్కడ ఉంటె అక్కడ ఆనందమే ఆనందం ఎందరో నారీమణులు ఎందులోనూ తీసిపోరు అని తెలియజేసారు ఏ రంగంలో అయిన వారికీ వర్రే సట్ఠి అని నిరువుపించుకున్నారు ఆ రోజులోయినా ఈ రోజుల్లోఅయిన,N
ఎమోషనల్ అయిపోతాం అయి ఫీల్ మృణాల్ దెగ్గర క్సఫ్యాక్టర్ ఉంటుంది అది తను పెర్ఫర్మ్ చేసినప్రతిసారి ఆ సీన్ కి ఒక క్యూట్న్స్ ని తీసుకొనివస్తుంది అది ఎలా ఉంటుంది అంటే ఎష్ణ గ ఏ హీరోయిన్ బాగుంటుంది అని ఆలోచన వచ్చినాకూడా మృణాల్ తప్ప వేరే యాక్టర్స్ కనిపించదు,N
కులమనేది అనాదిగా ఉండాదిరా పుట్టుకతో వచేటిది అది మద్యలో పోదు,R
ఆయన ఒక కులాన్ని వెనకుండి నడిపే వ్యక్తికాదు అన్ని కులాలని ముందుండి నడిపించాలనుకునే వ్యక్తి,N
లాంజిలారా సిగ్గు సెర్రం అసలు ఏమిలేదు నాకు ఏమనుకున్నావో తప్పుడు లాంజిలారా,C
ఎం మాట్లాడుతున్నారు ఎం మాట్లాడుతున్నారు రంగుకి వ్యతిరేకంగా అడ్వొకేట్స్ ని పెట్టింది మీ కాంగ్రెస్ గవర్నమెంట్ ఒక హిందువుగా ఒక అమ్మకి అబ్బకి పుట్టిన బిడ్డలు అయితే కాంగ్రెస్ పార్టీకి రాజీనామా చేసి భారతీయ జనతా పార్టీ లో చేరండి భారతీయ జనతా పార్టీ లో చేరండి,P
ఏరోజు అయితే మహిళా మనోదార్యంగ ఆత్మ విశ్వాతంతో ముద్డడుగు వేస్తుందో ఎటువంటి బయళ్లు లేకుండా తపకుండ ఆరోజు మహిళా సాదికాలు మనం సాదించినట్టు అవుతుంది,N
స్వలింగ సంప్రకానికి తీర్పు చెపుతారా చట్టబద్దం చేసి ఇంకా జంతు బుద్ది రాదా అంది మనుషుల్లో,G
మరి మీరు ఎప్పుడు ఇలా అబ్బాయిలు అబ్బాయిలని ఇష్టపడుకుంటూ పోతే మీ వారసాతవానికి నెక్స్ట్ స్టెప్ ఎవరు,G
అందుకే చెప్తున్నా ఇ ఇన్ని కదలు చెప్పేరు కాబట్టే హిందూయిజం బిలీఫ్ లో డిగ్రీ ఇంత ఇంటెన్సిటీ తగ్గడానికి ఇదీ కారణం ఇలాంటి వింత వింత కదలు ఒట్టి మన రిలీజియన్ లోనే ఉంటాయి అది ఆ ఫోకస్ ఓఫ్ యాస్పెక్ట్ ఎందుకు మీరూ ఒక శక్తిని పూజించాలి అనేదాని ఫోకస్ పక్కనపడేసి ఈ పిట్టకదల్లో ఉంటాం ఎంతసేపూ,R
న మడ్డ చిక్కినప్పుడు తెలీదా లంజదాన,C
పొలిటికల్ అనేది స్ట్రెయిట్అవే పాలిటిక్స్ ఉండాలి నువేం చేస్తావ్ నేనేం చేస్తా ప్రజలకి నువ్ చెప్పిన మానిఫెస్టోగాని లేదా నేన్ చెప్పిన మానిఫెస్టో లేదా నువ్ అదికారంలో ఉన్నపుడు నువ్ చేసి మెప్పించు లేదా మేం వచ్చినపుడు మెం చేసి మెప్పిస్తాం,N
రాజకీయంలోకి వచ్చిన తరువాత కష్టం వారిదైనా సరే ఫలితం మాత్రం మనకి వచ్చేలా చూసుకోవాలి,P
ఈరోజు ఆ పార్టీ ని కాంగ్రెస్ లో విలీనం చేసి తెలంగాణ ని గాలికి వదిలేసి మల్లి ఆంద్ర ప్రదేశ్ కి వచ్చి కొత్త అవతారం,P
కారణం వారిది నీటితో తీరే దాహం కాదు వారిది అన్నం కోసం అక్కలి కాదు వారిది అదికార దాహం వారికీ కడుపు నింపేది కేవలం అవినీతి ఆకలి మాత్రమే,P
తెలిసినప్పుడు నేను గే అని చెప్పేసి ఫస్ట్ ఎం అనుకున్నారు అంటే నేను ట్రాన్సజెండెర్ అనుకున్నారు ఓ ఇప్పుడు నువ్వు రోడ్ మీద ఆడుకుంటూ తాళి కొట్టుకుంటూ ఆడుకుంటూ సిగ్నల్ మీద చీరలు కట్టుకొని తిరుగుతా,G
ఓ బిజినెస్ అవును ఇప్పటిదాకా ట్రాన్సగెండెర్ అంటే ఎవరుబిజినెస్ చేసేటోలు లేరు అసలు బెగ్గింగ్ సెక్సవర్క్స్ గాని,G
మహాదేవరాయుడు కులం తక్కువాడ్ని గుళ్ళోకి తీస్కోచి స్వామివారికి పట్టువస్త్రాలు ఇప్పిచటం అనాచారం,R
తనకి ఎం కావాలి అని అడిగినప్పుడు ఒక చిన్నజాబ్ వస్తే చాలు ఆ స్ట్రీట్ కో సిటీ కో డోన్ అయితే చాలు అనడు మొత్తం దునియా కావాలి అని అంటాడు సో డ్రీం మనం ఎంత పెద్దగా ఉంటె రియాలిటీ లో మనం పెట్టె ఫోకస్ అండ్ ఎఫెక్ట్ కూడా అదే రేంజ్ లో ఉంటాయి ఆలా కాకుండా డ్రీం విషయంలోనే కంప్రెమిసె అయిపోతే రియాలిటీకి వచ్చేసరికి ఇంకా కంప్రెమిసె అయిపోతాం,N
ఏదో సాదించాలి అని కల్లలుకన్నా ఆ కలని నిజం చేసుకోవాలని డొక్కు సైకిల్ ఏసుకొని సిటీకొచ్చ సిగ్గుపడకుండా చేతికి దొరికిన పన్నల్లా చేసా పట్టుదలతో సాదించా ఇదంతా ఏదో నా గొప్ప తనానిగురించి చెప్పుకోవాలని కాదు అయ్యా మనిషి తలుచుకుంటే సాదించలేనిదంటూ ఏమి ఉండదు అని నన్ను గురించి చెప్పుకోవాలి నా జీవితాన్ని నాకు లభించినా ఈ అవార్డుని చూసి యువత ఇన్స్పైర్ కావాలన్నది నా కళా,N
సొసైటీలో ఉంటే వంద రూపాయలు సంపాదించడానికి కష్టపడక్కర్లేదు ఒంగోలు పట్టుకెళ్ళి పట్టుకుంటే చాలని అంటాడు ఎదవ నా కొడుకు,C
మా నాలుక మాడ పెడితే మీరు ఎక్కడ ఉంటాడు అర్ నైనా మీరు జీవితం అంత వాడింది ఏయ్ నాలుకేయ్ గ ర నానిన మీ అయ్యా నెమో కాంగ్రెస్ వాళ్ళ బూతులు నాకడానికి నువ్వు ఏమో సినిమా వాళ్ళ సంఖ్య నాకడానికి మీ నాలుకు వాడి,P
యిప్డు నేను వేరే కులానికి చెందినోడ్ని నేను నీ కులంపై దాడిచేస్తే ఏవిదంగుంటది నేన్ నీ దేవుని పైన దాడి చేస్తే ఎట్లుంటదీ నీ దర్మంపైన దాడి చేస్తే ఎట్లుంటది నీ తల్లితండ్రులపై దాడి చేస్తే ఎట్లుంటది అరె పొద్దున లేస్తే నేన్ సూర్యభగవానుడ్ని మొక్కుతా నా ఇంట్లో ఉన్న ఫోటోలను మొక్కుతా నువ్ నా దర్మంపైన సనాతన దర్మాన్ని మొత్తం అదేంది లేకుండా చేయడానికి నువ్వెవడ్రా చెత్తనాకొడక అంటున్న నిన్ను మా పోలేరమ్మ దగ్గరకు తీస్కోచ్చి బలి బలి బలి బలిస్తాం,R
ఈ చెత్తనాకొడుకుకి ఎంత దమ్మూ దైర్యం ఉంటే సనాతన దర్మాన్నట మొత్తం వీడు నిర్మూలిస్తాడట ఎవడబ్బ సొత్తుర చెత్తనాకొడక,R
టైం పాస్ రాజకీయాలు చేసే వాళ్ళు షూటింగ్ కాపులు లో వచ్చేవాళ్ళు పచ్కగె లు మాట్లాడే వాళ్ళు మేరె మ్మెల్యే గ గెలవ లేరు మీరు జగన్ అన్న ని ఎం ఓడిస్తారు,P
నా కులంలో పుట్టలేదు కాబట్టి వాడు చాలా చెడ్డవాడనో లేదా ఇంకొక కులంవాడనో చెప్పి ఇదంతా కూడా అజానంలో ఉన్న సమాజానికి తార్కాణం,N
ఆతు తెంపేసితే చివరి ఏదో మొదలేదో తెలియలేదు నాకొడుకులు అందరూ టిక్ టాక్ లోకొచ్చేసి పెద్ద లెక్చర్ ఇచ్చేస్తున్నా,C
పేరుకే కొన్ని మినిస్ట్రీలు నోమినేటడ్ పోస్ట్లు బీసీలకి ఇవ్వడం వల్ల పైకి తెదేపా బీసీ పార్టీగా కనపడేది కానీ వెనుక కీలక స్తానాల్లో నడిపేది మొత్తం కమ్మ నాయకులే,R
సోదరులారా మీ అందరికి తెలుసు నేను స్త్రీ ద్వేషిని,G
కులమనేది అనాదిగా ఉండాదిరా పుట్టుకతో వచేటిది అది మద్యలో పోదు,R
హాయ్ నాన్న లో ఎష్ణ గ మృణాల్ బ్రిలియెంట్ పెర్ఫార్మన్స్ ఇచ్చారు అది సీతారామమ్ ఎఫెక్ట్ ఓ తేలేదు కానీ స్క్రీన్ మీద మృణాల్ వచ్చిన ప్రతిసారి చాలా పొయిటిక్ గా కనిపిస్తుంది అండ్ మూవీ సక్సెస్ కి మెయిన్ పార్ట్ అయినా ఎమోషనల్ సీన్స్ లో క్స్పెషల్లీ హాస్పిటల్ సీన్ లో తన పెర్ఫార్మన్స్ కి మనం కూడా,N
మహిళలు అందరికి తెలుసు మహనీయులు ముఖ్యంగా మహిళలు వాళ్ళు ఉద్యోయాగాల్లో ఉన్న బుసినెస్ పరంగా ఉన్న జోబులో ఉన్న వారికీ ముఖ్యమనది హెల్త్ అండి హెల్త్ అయిస్ వెల్త్ అనేది ఆడవాళ్లకు ఎక్కువగా ఉపయోగ పొందుతుంది ఎందుకంటే మనం మెంటల్ గ ఫిసికల్ గ హెల్త్య్ గ ఉన్నారనుకోండి ఇంటినే కాదు ప్రపంచాని కూడా ఎల్లచు ఏదైనా దుగా సంకల్పంతో దూడ ఆలోచనతో ఏదైనా క్రిటికల్ గ డెసిషన్ తీసుకోవాల అంటే మనం మెంటల్గా ఫీజికల్గా ఫిట్ గ ఉండాలి,N
ఇదిగో వచ్చిందండి లంజ,C
లాఫింగ్ స్టార్ట్ ఆ నా మొడ్డ లో స్టార్ ఆ,C
ముస్లింలకు కురాన్ ముఖ్యమైందే కావచ్చు అలాంటప్పుడు ఈ దేశం వీడి ఇస్లాం దేశాలకు తరలిపోవాలని స్పష్టం చేసారు,R
టైం పాస్ రాజకీయాలు చేసే వాళ్ళు షూటింగ్ కాపులు లో వచ్చేవాళ్ళు పచ్కగె లు మాట్లాడే వాళ్ళు మేరె మ్మెల్యే గ గెలవ లేరు మీరు జగన్ అన్న ని ఎం ఓడిస్తారు,P
నేను ఇప్పటివరకు ఎక్కడా మసీద్ ప్రారంభో త్సవానికి వెళ్ళింది లేదు కానీ వేళ్ళు ఆహ్వానించడం తో ఈ మసీద్ లోపలికి వచ్చాను వీళ్లు ఆహ్వానించినా తీరు చాలా సంతోషంగా అనిపించింది,N
మసీద్ ప్రారంభో త్సవంలో గ్రామంలోని అన్ని మతాలు వారు ఉత్సాహంగా పాల్గొనడం చాలా సంతోషాన్ని ఇచ్చింది అని దానిని హిమామ్ మొహమ్మద్ యాసిర్ చెప్పారు,N
ఇదంతా కూడా భారతదేశంలో ఎక్కడాలేదట్నరు ఎస్ జిహాద్ అని చెప్పేసి అంటన్నారు వాళ్ళు వచ్చేటప్పుడు బాంబులు తీసుకొస్తానారు మానవబాంబులు కింద పేళ్తున్నారు వందలమందిని చంపుతున్నారు కానీ మన దేశపు మేదావులు ఏమంట్టారంటే ఈ దేశంలో అసలు ఇస్లామిక్ టెర్రరిజం అనేదే లేదు టెర్రరిజానికి మతం లేదంటారు ఆ చంపేవోడు నాక్ మతముంది అల్లాహుఅక్బర్ అని చెప్పి చంపుతా ఉంటాడు,R
సీతారామ శాస్త్రి గారి పోయెట్రీ గురుంచి చెప్దానికి నా కునా శక్తీ సరిపోదు నా కున్న వొకాబులరీ సరిపోదు,N
బీర్ బాటిల్ తీసుకొచ్చి నువ్వు తగ్గేసి ఒరేయ్ పూకేష్ లంజాకొడకా నువ్వు నిజంగా ఒక్క అమ్మకి అబ్బకి పుట్టవా లేకపోతే వందమంది పుట్టేవర పూకా,C
ఎల్ వి సుబ్రమణ్యంగారిని తీసేయడానికి కేవలం క్రైస్తవ మాఫియానే మాత్రమే కారణం దేవాలయాల భూములు పందేరం చేయడానికి ఎల్ వి సుబ్రమణ్యంగారు అడ్డొస్తున్నారు దేవాలయాల్లో టీటీడీ లో అన్యమతస్తుల్ని తీసేయడానికి ఆయన కంకణం కట్టుకున్నారు కాబట్టి ఆయన్నీ తీసేద్దామని జగన్మోహన్ రెడ్డిగారు ఊరికే ప్రవీణ్ ప్రకాష్ అనేటువంటి ఒక వ్యక్తి మద్యలో బోర్డు మీద తీస్కోచ్చారు కానీ అసలు అంతరార్దం అయితే ఇది,R
ఆళ్ళు హిజాబ్ వేస్కునొస్తే మెం కాషాయం వేస్కునొస్తాం మీరు ఒక వాత పెట్టుకుంటే మెం రెండు వాతలు పెట్టుకుంటాం,R
ఇస్లాంలోకి ఉన్న అబ్బాయి వేరే మతస్తురాల్ని పెళ్లి చేస్కుంటే పెళ్లి చేస్కుందామనుకుంటే మస్ట్ గా ఇస్లాంలోకి ఒచ్చితీరాల,R
ఏసుప్రభు నిజమైన దేవుడు ఏసుప్రభు పాపుల రకకుడు అనే విషయాన్ని చెప్తాకివచ్చాను అంటే పాపుల్ని రకించేత్తాడు రేపిస్టుల్ని టెర్రరిస్టుల్ని రకించి జనాలమీద దోసుకోండి అని వదిలెత్తాడు,R
మాటల్తో మానసికంగా హింసించినా దాడులుచేసిన ముస్లీమ్ చిన్నారిని వదులుకోకపోడంతో పాపాలాల్ పై కొందరు కకగట్టారు ఏకంగా పాపాలాల్ హత్యకు కుట్రపొన్నారు బేగంబజార్ కత్రియలో ఉండే అల్లరిమొక్కలు జూన్ ఒకటో తేదీన పాపలాలపై కత్తులతో దాడిచేశాయి,R
నువ్వు కూడా లవ్ చేయలేదు ఇలా ట్రాన్సగెండెర్ గ మారిన తరవాత,G
కే సి ర్ గతంలో నీ గురించి ఎం చెప్పాడు నీ లాంటి డర్టీ పాలిటిక్స్ ఎక్కడ కూడా చూడలేదు చంద్ర బాబు నాయుడు లాంటి వేక్తిని అని చెప్పాడు ఎక్కడో కాంగ్రెస్ పార్టీ జెలిస్త్జ్ అక్కడ సంకెళ్లు అక్కడ అయన ఏదో గెలిచి నట్టుగా సంకలు గుద్దుకుంటున్నాడు,P
ఇక కార్యకర్తలు వైసీపీ కార్యకర్తలైనా టీడీపీ కర్తలైనా జనసేన కార్యకర్తలైనా మీరందరూ కూడా మీరు మీరు గొడవ పడకండి నాయకుల గురించి రేపోద్దిన మీకేదైన అయితే ఒక ఓటు పోయిందని నీచమైన రాజకీయంకంటే ఒక ప్రాణం పోయిందని బాదపడే పవన్ కళ్యాణ్ గారిలాంటి రాజకీయాన్ని ఈసారి మీరే చూడాలి,N
పక్క మెడికల్ కాలేజీ పెడతాను అని చెప్పి మెడికల్ కాలేజీ శంకుస్తాపాన చేసారు సర్ కేంద్ర ప్రభుత్వం జీవో ఇవ్వలేదు సర్ కేంద్ర ప్రభుత్వం జీవో ఇవ్వలేదు సర్ ఆ దిక్కు మాలిన ముఖ్యమంత్రి గాడు ఆడికి బుద్ది ఉండాలి కదా సర్ జీవో లేకుండా శంకుస్తాపన ఎలా చేస్తాడు సర్,P
నడిపించారు హీరోలకి అంటూవుంటాంకదా సినిమామొతాన్ని తన భుజాలపై మోశాడు అని ఆలా కొన్ని మూవీస్ లో ఆక్టరెస్సెస్ కూడా ఆ సినిమాలని తమ భుజాలపై మోశారు అండ్ ఇంకొంతమంది అయితే ఆ మూవీ లో యాక్ట్రెస్ రోల్ చూసి అబ్బాయిలకి మన లైఫ్ లో కూడా ఇలాటి వైఫ్ రావాలనిపించేలా ఆక్ట్ చేసారు,N
ఈ గుడి నా కులపోళ్ళకోసమే కట్టుకున్న నాతో పాటు నా కులపోడ్ని తప్ప ఎవ్వర్నీ ఈ గుడిలోకి రానివ్వను కావాలంటే హైకోర్టులో కేసు వేస్కో ఓయ్ జడ్జిగారిని కూడా కులం అడిగాకానే సమాదానం చెప్తా,R
గురువుని విష్ణుగా గురువుని ఈశ్వరుడిగా గురువుని పరబ్రహ్మతత్వంగా ఆరాదించిన సంసకృతి ఇది గురువుని దైవంగా ఆరాదించిన సంసకృతి ఎవరైతే బాబాను గురువుగా అనుకుంటారో వాళ్ళు దేవుడిగా కూడా ఆరాదించచ్చు,N
ఒకసారి విల్లునుండివొదిలిన బాణం గన్ నుండివెళ్లిన బులెట్ అలాగైతే వెనక్కి రావో అలాగే మాట్లాడిన మాటలనుకూడా వెనక్కి తీసుకోలేం ఒక్కోసారి సైలెంట్గగా ఉండటమే కరెక్ట్ ఆన్సర్ అవుతుంది,N
ఆడతనం లేని మగడు ఎవరైతే ఉండి అబ్బాయి లు అంటేఇష్టం అంటున్నారో వాలే అసలైన గే,G
పొరపాటునాది ఎందుకు ఆవేశపెడతారు ఆడది అంటే అనుకువుగా ఉండాలి తొందరా పడకూడదు చదువు ఉండాలి సంస్కారం పోకూడదు అదికారం ఉండాలి అహంకారం ఉండాకూడదు క్రమశికణా ఉండాలి బరితెగ్గించకూడదు భయంభక్తులు ఉండాలి బజార్మనిషిలా ప్రవత్నించకూడదు మొత్తంమీద ఆడది ఆడదానిలా ఉండాలి,N
వై స్ ర్ కాంగ్రెస్ పార్టీ పని అయిపోయింది అని చెప్తున్నం జగన్ మోహన్ రెడ్డి గారి పని అయిపోయిందని చెప్తున్నం జగన్ మోహన్ రెడ్డి గారికి కాన పరిష్టితి ఉంటె నిజముగా నువు పవన్ కళ్యాణ్ అనే వేక్తి సంఖ్య అందుకు రాకుతున్నావ్,P
జగన్ మోహన్ రెడ్డి గారి మీద విషం చిమ్మడం దానికే చంద్ర బాబు నాయుడు సోనియా గాందీ షెర్మీలా గారి నీ ఆంద్ర ప్రదేశ్ లో కాంగ్రెస్ పార్ట్ లో పెట్టి ఈ విదం గ టూర్లు పెటిస్తునారు అనేది చిన్న పిల్ల ని అడిగిన చెబుతారు,P
అబ్బాయిలు అబ్బాయిలు లవ్ ఎలా చేసుకుంటారు,G
క్రిస్టియానిటీ వల్ల దేశానికి ఎం నష్టం జరుగుతుందో నాకు తెల్సు ఎదర ఎం జరగబోతుందో కూడా కొంత మందికి తెల్సు కానీ కొంతమంది ఇళ్లలోంచి బయటకి రాక కొంతమంది ఆటలు అలా సాగుతున్నాయ్,R
నువ్వు కూడా లవ్ చేయలేదు ఇలా ట్రాన్సగెండెర్ గ మారిన తరవాత,G
వీడు బ్రెయిన్ లెస్ కిడ్ వీడు దేనికి పనికొస్తాడు తినడానికి తప్పించి పడుకోడానికి తప్పించి దేనికి పనికి వస్తాడు ఈ లోకేష్ గాడు పనికిరాని యదవ,C
శ్రీకృష్ణుడి జన్మస్తలం డేటు టైంతో సహా నేన్ చెప్తాను నకత్రం అన్నిట్లతో సహా నువ్వీట్లని చెప్పగలుగుతావా తీయ్ నాక్ యిప్డు చూపించు అవునండి నాదగ్ర భగవద్గీత లేదు నేన్ చూపింతాను నీ దగ్ర బైబులుటుంది కదా నువ్ తీసి చూపించు అవునండి నేను ఏసుప్రభువు నిజమైన దేవుడూ నాక్ తెల్సు ఆ విష్యం చెపుత్నాను నీకు తెలుస్తుంకాదు ఏసు పుట్టాడంటున్నావ్ కదా పుట్టిన డేట్ చూపించు నాకు,R
ఈ సెక్యులర్ ఇండియా డెమోక్రాటిక్ ఇండియా అని మాట్లాడే ఈ భారతదేశం మీద సనాతన దర్మం గురించి మాట్లాడే ప్రతిఒక్కడికి కూడా వెన్నులో వణుకు పుట్టే విదంగా చట్టాలు రూపొందిస్తే మాత్రమే ఈరోజు సనాతన దర్మాన్ని వేలెత్తి చూపిచ్చడానికి ఇలాటి లుచ్చానాకొడుకులు ఎవ్వడికికూడా దమ్ము రాదూ దైర్యం చెయ్యరు,R
ముందు నీ గుద్ద నువ్వు కడుక్కో నా గుద్ద కడగడం కాదు నీ బతుకు నువ్వు చూసుకో,C
దేవుడనేవాడ్ని ఒకడు ప్రత్యేకించి ఉన్నాడు అనుకోడం పొరపాటుగని దేవుడు లేడు అనడం తప్పు ఎందుకు మనిషి సృష్టికి మూలాన్ని కనుక్కోలేకపోతున్నాడు అంటే ఆ మూలం తానే మనకు ప్రపంచమంతా అర్దమౌతుంది తనకితాను అర్దంకాడు తన మూలాల్లోకి తాను వెళితే తానే మూలమని అర్దమవుతుంది,N
కులమనేది అనాదిగా ఉండాదిరా పుట్టుకతో వచేటిది అది మద్యలో పోదు,R
ఓ బిజినెస్ అవును ఇప్పటిదాకా ట్రాన్సగెండెర్ అంటే ఎవరుబిజినెస్ చేసేటోలు లేరు అసలు బెగ్గింగ్ సెక్సవర్క్స్ గాని,G
ఏడు లకల రూపాయిలు ఇవ్వలేనటువంటి దౌర్భాగ్యుడు నర్సీపట్నం ఎమ్మెల్యే విడా మనకి ఎమ్మెల్యే అని అడుగుతున్నాను,P
నీ యమ్మ జఫ్ఫా న కొడకా ఎట్టా కన్నారురాయా మీ అమ్మానాన్న నిన్ను ఎట్లా భరిస్తున్నారురాయా,C
ఒక్కక లాంజిని ఒక్కక నా గొల్లగాడిని నిలబెట్టి నరకాకపోతే నీయబ్బా అసల్లు నా పేరు,C
చూడు భాగీ అందంగా ఉండటం అంటే మనకి నచ్చేలా ఉండటం ఎదుటివారికి నచ్చేలా ఉండటం కాదు,N
మొన్న ఎవడో అంటున్నాడు అంట మీరు కానీ వైసీపీ పార్టీ కి వోట్ వెయ్యకపోతే ఈసారి పతకాలు పోతాయి అని ఎవడ్రా నువ్వు ఇచ్చేది పతకాలు నా కొడకల్లారా రేపు జైలుకి పోతార్రా మీరంతా అప్పుడు మేము ఇస్తాం,P
నీ మొగుడి మడ్డ తప్ప ఇంకే ఎవడి మడ్డ దొరలేదేంటి నీ పూకులోకి పూకు సీల్ ఏసుకొని వెళ్ళావ్ బయటకి మీ ఇంటికి వచ్చాక మొగుడు విప్పుతాడ పూకు,C
మాకు మా మొగ్గవుళ్ళకు మూడువందలయాభై రూపాయలు ఇస్తారు మాకు రెండువందలారేవై రూపాయలు మాత్రమే ఇస్తారు రానివాళ్లుకు మొగోల్లకి ఎక్కువ మా ఆడవాళ్ళకి తక్కువ కూలి ఇస్తారు మెం చేసింది ఇద్దరం చేసేది ఒకటే పని మొగోళ్ళు చేసేది అదే పని ఆడోల్లు చేస్తుంది అదే పని సేం చేస్తున్నం కాబ్బట్టి వల్లికి ఎక్కువ మాకు తక్కువ,G
బాబ్రీ మసీదు ని ఎవరు అంలోక్ చేసిండు కాంగ్రెస్ గవర్నమెంట్ వాళ్ళ పొలిటికల్ స్టంట్ కోసం చెయ్యలేదా ఈరోజు రాంలల్ల ఎవడ్రా మీకు చెప్పింది రాహుల్ గాందీ అంటాడు మొత్తం అందరు హిందూత్వవాదులు అందర్నీ బయటకి వెళ్ళగొడదాం అని ఎ ఉద్దేశం అది ఎ ఉద్దేశం అది,P
అదేక మంత్రి పదవి ఏమో ఒక మహిళకు ఇచ్చారు ఆ మహిళల్ని మేము అడిగే ప్రశ్నకేమో అడా చిదంగా ఇంకో మంత్రి లేతున్నాడు ఈయన ఒకడే తెలివైనోడు ఈ అసెంబ్లీ లో మీత ఎవరికీ బుర్ర లేనట్టు ప్రతి ఇష్యూ కి ఆయనే లేస్తున్నాడు,P
బైబులు మొత్తం తప్పులే బైబులు మొత్తం తప్పులే నిజము లేదు దాంట్లో,R
