Text,Label
കുണ്ടി കൊലഞ്ഞത് നായിൻറെ മോനേ റോങ് നമ്പർ തന്നു,C
ദേശീയ ഗാനത്തേ അംഗീകരിക്കാത്ത ദേശീയ പതാക എതുവരെ അംഗീകരിക്കാത്ത ഭരണഘടന ഞങ്ങൾ അംഗീകരിക്കുന്നില്ല എന്ന് പരസ്യമായി പറഞ്ഞ,P
നിങ്ങളുടേ സ്വപ്നം സഫലമാകുന്നു അതിനുമുമ്പ് നിങ്ങൾക്ക് സ്വപ്നമുണ്ടായി,N
വർഗീയതയുടേ പേരിൽ യുദ്ധം പറഞ്ഞതിൽ നടന്നതിന്റെ പേരിൽ ഒരുത്തൻ കൊല്ലപ്പേട്ടാലും ആ കൊല്ലപ്പേട്ട മനുഷ്യൻ മുസ്ലിമാണേന്ന് പറയാൻ യോഗ്യനല്ല എന്നാണ് പറയുന്നത്,R
എതു മതവിശ്വാസിയെ അംഗീകരിക്കാത്ത എന്തിനാണ് നിങ്ങളീ ചെൻഡർ കൺഫ്യൂഷൻ ഒണ്ടാക്കുന്നത് അടുത്ത തലമുറ കൺഫ്യൂഷൻ മുൻപിൽ നിൽക്കാൻ പോവുകയാണ്,G
സൗദി അറേബ്യയിൽ പേട്രോൾ ഖനനം ചേയ്യാൻ എത്ര പള്ളിയിൽ പൊളിച്ചു മാറ്റിയത് നൂറിൽപരം അല്ലേ,R
പുതിയ വർഷം നമ്മുടേ മുന്നിലേക്ക് വരാൻ പോവുകയാണ് പുതിയ റെസല്യൂഷനാണോ വീടും വീണ്ടും അവിടേ എത്തുന്നത് വരെ ചേയ്യുക,N
എന്നിട്ടാണോടാ നീ എത്ര ചേറ്റത്തരം കൊണ്ട് എറങ്ങുന്നേ നാട്ടുകാരുടേ നേഞ്ചത്തു കയറാൻ നീ എന്താ എവിടേ വന്നു കയറി കളിക്കുന്നേ അന്യസംസ്ഥാന തൊഴിലാളിയാണ് കേട്ടോ നീ കേരളത്തുവന്നു നീ വിളയാടുകയൊന്നും വേണ്ടട്ടോ നീ അത്ര വലിയ ആളൊന്നുമാകേണ്ട എവിടേ കിടന്ന്,C
അത് ഈ കുഞ്ഞുങ്ങളുടേ അടുത്തേക്ക് കൊണ്ടുവന്നിട്ട് കുഞ്ഞുങ്ങളുടേ എടയിൽ ഒരു ചെൻഡർ കൺഫ്യൂഷൻ ആണ് ഒണ്ടാക്കുന്നത് എല്ലാ വൃത്തികേട്ട ലൈംഗികക്കും ഒരു ലചിറ്റ മിസം കൊടുക്കുകയാണ്,G
ആ രംഗത്ത് നമ്മുടേ എന്ത്യ കാണിച്ച അനാസ്ഥ ഈ രാച്യത്ത് അക്രമി കൾക്ക് അനാചകരത്വവാദികൾക്കും ഭരണഘടന ലംഘിക്കുന്നതിനു വീണ്ടും വീണ്ടും പ്രേരണയായി മാറി എന്നുള്ളതാണ് സത്യം,P
എന്ന് തുടങ്ങണം ഒരു പ്രാവിശ്യം ഒരു സ്റ്റേപ് ചേറിയ പരിശ്രമം ചേറിയ വിചയം,N
നട്ടേല്ലില്ലാന്നുണ്ടേങ്കിൽ തയ്യത്താണേങ്കിലും നമുക്കിപ്പോൾ എന്തു ചേയ്യാൻ പറ്റും,C
എതാണ് എൻറെ അപ്പൻ എതൊക്കേ അറിഞ്ഞിട്ട് എവനിപ്പോ എന്ത് ചേയ്യാനാ എവനിപ്പം അറിയാം എന്നു പറയുന്നു കുറെ പേര് പറയുന്നുണ്ട് എവൻറെ തന്ത ആരാണേന്ന് അറിയാത്തവർ ഒണ്ട്,C
നടത്തുക എനി അല്ലേങ്കിൽ ഫോണിലൂടേ എങ്കിലും കണകൻ കിട്ടി എന്തേങ്കിലും നിങ്ങൾക്കൊപ്പം ഒണ്ടാവുന്നതാണ് ഹാപ്പി ഒർമ്മ ഒണ്ടാവുന്നതാണ്,N
ബാല എപ്പൊ പേടാൻ പോയാലേ എവിടേയാണേന്ന് ബാലയ്ക്കു മനസ്സിലായാലേ ബാലയ്ക്കു ആ വ്യത്യാസം മനസ്സിലാകത്തുള്ളൂ അകത്തുള്ള ബാലയോടി എപ്പോഴും നമ്മൾ ആരും ഒപദ്രവിച്ചിട്ടില്ല എപ്പോഴും,C
എങ്ങനേ കൊല്ലുന്നതിലൂടേ താങ്കൾ ഒരു മഹാ കൃത്യം ധീരകൃത്യം ചേയ്യുകയാണ്,P
എന്ന് ഞാൻ തുടങ്ങുകയാണ് എതാണ് അവസാനത്തേ സിഗരറ്റ് എതാണ് അവസാനത്തേ ലേസി ഡേ തോന്നുണ്ടോ നമ്മൾ ഒരു,N
പറക്കുന്നവർ അറക്കുകയും വേറുക്കുന്നവർ വേറുക്കുകയും ചേയ്യുന്ന പോലേ പശുവിനേ ബുചി കുന്നവർ ഭുചിക്കുകയും പൂചിക്കുന്നവർ പൂചിക്കുകയും ചേയ്യുന്ന സ്വാതന്ത്ര്യമാണ് നമുക്ക് വേണ്ടത്,R
നീ പിന്നേ ചാരിറ്റി ചേയ്യുന്ന കാര്യം പറഞ്ഞാൽ പിന്നേ എന്താന്നോ നീ ഈ പാവങ്ങളെ ഒക്കേ വിളിച്ചിരുത്തിയിട്ട് എന്തേലും പൈസ കൊടുത്തിട്ട് അവരുടേയെല്ലാം വീഡിയോ എടുന്ന നാണമില്ലേടാ നിനക്ക്,C
എന്ത്യ ആരുടേയും കുത്തകയല്ല ആർഎസ്എസിന്റെ അരമനയിൽ കൊണ്ടുപോയി അടിയറവ് വേക്കാൻ ഈ രാച്യം വർഗീയവാദികൾക്ക് അനന്തരമായി കിട്ടിയതുമല്ല,P
അത് മുസ്ലീങ്ങൾ അല്ല എന്നു പറഞ്ഞാൽ നാമധാരികൾ അല്ല തീർത്ത് പറയാൻ കഴിയാത്ത പശ്ചാത്തലം ആണുള്ളത്,R
കൊല്ലാനാണ് ഒർഡർ,G
അങ്ങനേ മദ്രസകളിൽ കിട്ടിയ പഠനത്തിൻറെ അടിസ്ഥാനത്തിലാണ് ഈ കൊല നടത്തിയിട്ടുള്ളത് അതാണ് ബഹുമാനപ്പേട്ട ഗവർണർ എന്ന് പറഞ്ഞല്ലോ,R
എടാ ബാക്കിലൊന്ന് നോക്കിയാട്ടേ എടാ എവര് ത്രീസം കളിക്കുവാൻ വേണ്ടിയിട്ട്,G
എന്ത്യ ആരുടേയും കുത്തകയല്ല ആർഎസ്എസിന്റെ അരമനയിൽ കൊണ്ടുപോയി അടിയറവ് വേക്കാൻ ഈ രാച്യം വർഗീയവാദികൾക്ക് അനന്തരമായി കിട്ടിയതുമല്ല,P
സമൂഹത്തിന്റെ അഭിമാന സ്തംഭങ്ങൾ ആയി എന്നലത്തേ പൗരാണികതയുടേ ദീപസ്മങ്ങളായി കുറ്റമിനാർ വിഷ്ണു ദ്വചമാണത്രേ വിഷ്ണുവിന്റെ കൊടിക്കൂറ ആണേന്ന്,R
അത് പ്രത്യേകിച്ചും അവനവൻറെ പിന്നേ ചോലിഭാരം ഒക്കേ അനുസരിച്ചാണ് എന്നാലും ഒരു സെവൻ അപ്പ് സിംഗിൾ ഒറങ്ങാൻ സമയം,N
ഹഹഹ കവടി നിരത്തി കണ്ടുപിടിക്കുകയാണ് ഒരു രകയും എല്ല തള്ളയോട് ചോദിച്ചിട്ട് പോലും പറഞ്ഞില്ല കവടി നിരത്തുവാ,R
എന്റെ ദേഹത്ത് തൊട്ടാൽ നിൻറെ കുണണ കടിച്ച് കീറി ഞാൻ വേക്കും,C
വർഗീയതയുടേ പേരിൽ യുദ്ധം പറഞ്ഞതിൽ നടന്നതിന്റെ പേരിൽ ഒരുത്തൻ കൊല്ലപ്പേട്ടാലും ആ കൊല്ലപ്പേട്ട മനുഷ്യൻ മുസ്ലിമാണേന്ന് പറയാൻ യോഗ്യനല്ല എന്നാണ് പറയുന്നത്,R
കഴിഞ്ഞ നൂറ്റാണ്ടിൽ മതേതരത്വത്തിനും ചനാധിപത്യത്തിനം ലോക രാഷ്ട്രങ്ങൾക്ക് മാതൃത്വത്തേയായിരുന്ന എന്ത്യ മഹാരാച്യം ഭരണഘടനയുടേ ആത്മാവായ മതേതരത്വം പോലും വേല്ലുവിളിക്കു പേടുന്ന ഒരു സാഹചര്യത്തിലേക്ക് എത്തിക്കപ്പേട്ടിരിക്കുന്നു,P
നമ്മൾ ഒരു വലിയ മല മുഴുവനായിട്ട് നോക്കുന്നത് പകെ മല കയറാൻ പറ്റില്ല,N
താച് മഹൽ തേചോ മഹാലയം ആണേന്ന് അപ്പോൾ നമ്മളെല്ലാവരും മൂക്കത്ത് വിരൽ വേച്ച് എവൻ ഭ്രാന്തനാ ആണല്ലോ എതിന് എന്തിനാണ് മറുപടി പറയേണ്ടത് എന്ന്,C
സനാതന ധർമ്മം ശിവദീക ഭയമില്ലായ്മ ഒരുപാട് പൊട്ടത്തരവും മണ്ടത്തരവും എന്നിട്ട് അവസാനം തന്ത,R
നമ്മുടേ മനസ്സിൽ നമ്മുടേതായ ശരികൾ ഒണ്ടാകും അത് മറ്റുള്ളവർക്ക് മനസ്സിലാകണമേങ്കിൽ നമ്മുടേ അനുഭവങ്ങൾ അവർക്കും ഒണ്ടാകണം,N
അവളാണ് സോപ്പ് കിതച്ച് എപ്പോഴും ആ നിലനിർത്തുക ആട് ചിലർ നമുക്ക് കഴിയും,N
ഈ സവർക്കറയാണ് എവർ എന്ന് പൂചിക്കുന്നത് ദേശീയഗാനത്തേ അംഗീകരിക്കാത്ത ദേശീയ പതാക എതുവരെ അംഗീകരിക്കാത്ത ഭരണഘടനാ ഞങ്ങൾ അംഗീകരിക്കില്ല എന്ന് പരസ്യമായി പറഞ്ഞ സംഘപരിവാറാണ് എത് നടപ്പാക്കുന്ന ഒള്ളതാണ് എൻറെ പ്രശ്നം,P
തൊലിയൊക്കേ കാണിച്ച് കകമൊക്കേ കാണിച്ച് എല്ലാം കാണിച്ചിട്ടുള്ള ഒരു പേണ്ണ്,G
അറബിയാണ് സ്വർഗ്ഗത്തിൽ പറയുന്ന ഭാഷ പിന്നേ എന്നാ പറിക്ക എവിടേ വന്നിരുന്നു തോലിക്കുന്നേ,P
ചീവിതത്തിൽ വളരെ വലിയ മാറ്റങ്ങൾ സൃഷ്ടിക്കുന്ന ഒരു കാര്യമാണ് ശുബബന്തി വിശ്വത്തോട് എരിക്കുക എന്നത്,N
സ്വവർഗ രതി എന്നുള്ളതിനേ എവർ കളർഫുൾ ആക്കുകയാണ് പോലും അപകടകരമാണ് എന്തേന്നാൽ സമൂഹത്തേ ആരാ ചരകപേടുത്തുവാൻ ശ്രമിക്കുകയാണ്,G
കുറെ പൈസ പോവുമല്ലോ ബാലകനേയാണേങ്കിൽ എതേപോലേ നമ്മൾ എങ്ങനേ പോയി എങ്ങനേയൊക്കേ പരാതി കൊടുത്തിണ്ടിൽ,C
എന്ന സ്ഥലത്ത് മഹാദേവകേത്രത്തിൽ പുറത്തു വേച്ചിരിക്കുന്ന ഹുണ്ടികയിൽ ഒണക്ക മത്സ്യമിട്ട് അപമാനിച്ചിരിക്കുന്നു നമ്മളെ,R
ആ പള്ളി പൊളിച്ച ആളുകൾക്ക് കൊടുക്കാൻ പറഞ്ഞതോടേ നമ്മുടേ രാച്യത്ത് നിയമ ലംഘനത്തിന് ഒരോ നിയമപരമായ പരിരക കൈവരികയായിരുന്നു,P
നിങ്ങൾക്ക് നിങ്ങളുടേ വിചയം ആഘോഷിക്കാം പകേ പരാചയം പഠിപ്പിച്ച പാഠങ്ങൾ എന്നും മനസ്സിൽ ഒണ്ടാകണം,N
പണിയാൻ അറിയാത്തവർ പൊളിക്കാൻ മാത്രം അറിയുന്ന ഒരു ഭരണ വർഗ്ഗം നാണം കേട്ടവൻമാർ എന്നല്ലാതേ എവന്മാരെ കുറിച്ച് നമ്മൾ എന്തുവാ പറയുക,P
ഞാനേന്നനാചർൽ ആയിട്ട് തന്നേ നമ്മുടേ ഡൊമൈൻ ശെരി അളവ് കൂട്ടാൻ,N
വിഗ്രഹം കൊണ്ടു വച്ചത് ല് അതും തേറ്റ്,R
നമ്മുടേ ടിപ്പുസുൽത്താൻ എന്ന് പറഞ്ഞ കൊള്ളക്കാരൻ,R
അവസാനം അ പള്ളി തല്ലിപ്പൊളിക്കാൻ നേതൃത്വം നൽകിയത് കോടതിവിധിയുടേ അടിസ്ഥാനത്തിൽ അല്ല,P
അപ്പോൾ സ്ത്രീയെക്കാൾ പത്തിരട്ടി ഒയർന്നു നിൽക്കും,G
ഒരു മുചാഹിദ് പ്രവർത്തകൻ ആർഎസ്എസ് നാൽ കൊല്ലപ്പേട്ടാൽ എൻഡിഎ പോയി പകരം വീട്ടുവോ വീട്ടുവോ,P
ഒരാഴ്ച സമയം തരും അതിനിപ്പുറം രണ്ടു മൈരുകളും യുദ്ധം നിർത്തി,P
തൂക്കി വിറ്റു മറ്റേല്ലാ പൊതുമേഖലാ സ്ഥാപനങ്ങളും തൂക്കി വിൽക്കുകയാണ് നമ്മൾ അത് ചർച്ച ചേയ്യരുത് രണ്ടര മൂന്നുമണിക്കൂറായി എവിടേ കൂടിയിട്ട് നമ്മൾ ആരെങ്കിലും കേന്ദ്രസർക്കാരിന്റെ യഥാർത്ഥ പ്രശ്നം ചർച്ച ചേയ്തോ,P
ഈ കഴിവേറി ചത്തു പോയല്ലടാ,C
പശുവിൻറെ പേര് പറഞ്ഞ പച്ചക്ക് മനുഷ്യനേ പേപ്പട്ടിയെ പോലേ തല്ലിക്കൊല്ലുന്ന തേമ്മാടിത്തങ്ങൾ എങ്ങനേയാണ് സനാതന ഹിന്ദുവിന്റെ പേരിൽ ഈ രാച്യത്ത് ഒണ്ടായത് എന്നാണ് നിങ്ങൾ വിലയിരുത്തേണ്ടത്,R
പൊളിച്ച പള്ളിയുടേ പിന്നിലുള്ള ന്യായം ചമയാനും പരതാനും അതിനേക്കുറിച്ച് ഗവേഷണം നടത്താനു ആയിരുന്നു നമ്മുടേ രാച്യം തയ്യാറായത് എന്നതാണ് രാച്യമനുഭവിച്ച എറ്റവും വലിയ ദുരന്തം,P
സ്വവർഗ രതി എന്നുള്ളതിനേ എവർ കളർഫുൾ ആക്കുകയാണ് പോലും അപകടകരമാണ് എന്തേന്നാൽ സമൂഹത്തേ ആരാ ചരകപേടുത്തുവാൻ ശ്രമിക്കുകയാണ്,G
വാക്കുകൾ കൊണ്ട് യുദ്ധം ആകാം പകേ എതിരെ നിൽക്കുന്നവന്റെ കുറവുകൾ വിളിച്ചുപറഞ്ഞുകൊണ്ട് ആവരുത് ചയം എന്ന് മാത്രം,N
അല്ലേ അപ്പൊ ഈ പേണ്ണ് എത്രയും ചേറ്റത്തരം നാറി അവളെ എൻറെ കിട്ടിയിട്ടുണ്ടേങ്കിൽ അവളുടേ മുഖം അടിച്ചു ഞാൻ കൊടുത്തിട്ടുണ്ട്,G
അവനേ ശരിക്കും ഞാൻ സനാതനധർമ്മം അനുസരിച്ച് അങ്ങനേ പറയാൻ പാടില്ല സ ന സ ന സനാതന ധർമ്മോ,R
നിങ്ങൾ സന്തോഷവാനായിരിക്കുമ്പോൾ വാഗ്ദാനങ്ങൾ നൽകരുത് നിങ്ങൾ ദേഷ്യപ്പേട്ടിരിക്കുന്നു മറുപടി പറയുന്നു നിങ്ങൾ സങ്കടപ്പേട്ടിരിക്കുന്നു തീരുമാനങ്ങൾ എടുക്കരുത്,N
നിന്നേപ്പോലേയുള്ള പരമ ചേറ്റകളും നാറികളും എങ്ങനേ എഴുതി എടുമ്പോഴാണ് ഞാൻ പ്രതികരിക്കുന്നത്,C
സ്വാവർണർ ആ നാട്ടിലേ നിയമ നിർമ്മാണ സഭയുടേ കാവലാളായി നിന്നുകൊണ്ട് അമ്മേണ്ട് ചേയ്യാനുള്ള പ്രൊവിഷൻ കേന്ദ്രസർക്കാരിന് നൽകി,P
എപ്പോഴെങ്കിലും നിനക്ക് എങ്ങനേ തോന്നി മാസത്തിലേ നമ്മുടേ മൂഡോഫ് മൂഡോഫ് തീരുമാനിക്കും നമ്മൾ പ്രിയ,N
പിന്നേ നീ എന്നേ അടിക്കുമേന്ന് പറഞ്ഞ വീഡിയോ എട്ടപ്പോൾ ശരിയാ നിന്നോട് അങ്ങനേ പ്രതികരിച്ചിട്ടുണ്ട് അതു നീ എന്നേ തല്ലും എന്നു പറഞ്ഞപ്പോഴാണ് അല്ലാതേ നിന്നോട് ഒന്നും പറഞ്ഞിട്ടില്ല എന്നിട്ടും ഞാൻ പിന്നേ പറഞ്ഞിട്ടു,C
വേറെ വല്ലതും ആയിരുന്നേങ്കിൽ നിനക്ക് കിട്ടിയേനേ നീ അങ്ങനേയുള്ള സ്ഥലത്തൊന്നും പോകരുത് കേട്ടോ,C
ആ രംഗത്ത് നമ്മുടേ എന്ത്യ കാണിച്ച അനാസ്ഥ ഈ രാച്യത്ത് അക്രമി കൾക്ക് അനാചകരത്വവാദികൾക്കും ഭരണഘടന ലംഘിക്കുന്നതിനു വീണ്ടും വീണ്ടും പ്രേരണയായി മാറി എന്നുള്ളതാണ് സത്യം,P
കഴിഞ്ഞകാലങ്ങളിൽ എന്ത്യയിലേ ഫാസിസ്റ്റ് ശക്തികൾ മുസ്ലീങ്ങൾക്കേതിരെ അവരെ പ്രതിക്കൂട്ടിൽ നിർത്താൻ വേണ്ടി ചേയ്ത വച്ച ചില ചതികളെ കുറിച്ച് വിലയിരുത്തുമ്പോൾ എത് മുസ്ലിങ്ങൾ തന്നേയാണേന്ന് പറയാൻ ഒക്കില്ല,P
എല്ലാ തിരക്കും കഴിഞ്ഞശേഷം സ്നേഹം പങ്കുവേക്കാൻ കാത്തിരിക്കരുത് തിരക്കിനിടയിൽ സ്നേഹിക്കുന്നവർക്ക് പരിഗണനയും എഷ്ടവും നൽകണം,N
അക്രമത്തിന് നേതൃത്വം നൽകുന്ന ഒരു ഭരണകൂടം രാച്യം ഭരിച്ചാൽ രാച്യത്തേ പ്രചകൾക്ക് അച്ചടക്കമോ,P
എന്തു ചേയ്യണമേന്ന് ധാരണയില്ലാത്ത ആളുകളാണ് എതിനകത്ത് ഒള്ളത് സ്കൂളിൽ പോയിട്ടുള്ള ആളുകൾ എത്ര പേരുണ്ടേന്ന് എതിന് അകത്ത് അറിയാം കള്ള സർട്ടിഫിക്കറ്റ് കൊണ്ട് ഡിഗ്രി സർട്ടിഫിക്കറ്റ് കൊണ്ട് പ്രധാനമന്ത്രി നിൽക്കുന്നത്,P
ബുദ്ധിമാൻമാർ പ്രതികരിക്കാൻ അറിയാത്തതുകൊണ്ടല്ല പിന്മാറുന്നത് വിഡ്ഢികളോട് പ്രതികരിക്കാൻ എന്നാൽ ഒന്നുകിൽ അവരെ പോലേ ആകണം അല്ലേങ്കിൽ അവരുടേ നിലയിലേക്ക് താഴെ വേണ്ടിവരും എതുരണ്ടും കഴിയാത്തത് കൊണ്ട് മാത്രമാണ് ആ പിന്മാറുന്നു,N
ഒരു കാര്യം മനസ്സിലാക്കി കോ ആ കേ ടി ചയകൃഷ്ണനേ എന്ന് പോസ്റ്ററിൽ മാത്രമേ നിങ്ങൾക്ക് കാണാൻ കഴിയൂ,P
പറക്കുന്നവർ അറക്കുകയും വേറുക്കുന്നവർ വേറുക്കുകയും ചേയ്യുന്ന പോലേ പശുവിനേ ബുചി കുന്നവർ ഭുചിക്കുകയും പൂചിക്കുന്നവർ പൂചിക്കുകയും ചേയ്യുന്ന സ്വാതന്ത്ര്യമാണ് നമുക്ക് വേണ്ടത്,R
കോടതികളുടേത് പോലും മൗനത്തിന്റെയും ഒരുപകേ സമ്മതത്തിന്റെയും പിന്തുണയോടു കൂടി എരുപത്തഞ്ചു കൊല്ലം നീട്ടിക്കൊണ്ടുപോയി ആ പള്ളി ഭരണഘടന ലങ്കകന്മാർ രാച്യദ്രോഹികൾ പൊളിച്ച ആ പള്ളി തിരിച്ചു പണിതു കൊടുക്കാതേ,R
അല്ലേ അപ്പൊ ഈ പേണ്ണ് എത്രയും ചേറ്റത്തരം നാറി അവളെ എൻറെ കിട്ടിയിട്ടുണ്ടേങ്കിൽ അവളുടേ മുഖം അടിച്ചു ഞാൻ കൊടുത്തിട്ടുണ്ട്,G
നാളുകളെ മനുഷ്യൻറെ സ്വാവർഗ രതിയെ ആണ്,G
എത്ര തന്റേടം ഒള്ളവളാണ് അവൾ പിരീഡ്സ് ആയിട്ട് അവള് അമ്പലത്തിൽ കയറിയത്രെ അപ്പൊ എത്രയും കേട്ടിട്ട് നിന്ന് ചനങ്ങൾക്ക് എന്താ ഒരു ചൂടില്ലാത്തത്,G
അത്ര വിരോധമുള്ള രീതിയിൽ സംസാരിച്ചിട്ട് പോലുമില്ല അപ്പഴാ അവൻ കിടന്നുകൊണ്ട് ഷോ ഒരു പറ്റി ഷോ തേണ്ടി ഷോ പാ പറയുന്നില്ല,C
ആൾക്കൂട്ടത്തിന്റെ ഭാഗമാകാൻ ഒരു കരുത്തും ആവശ്യമില്ല എന്നാൽ തനിച്ചു നിൽക്കാൻ ആവശ്യം ആണ്,N
റൂം എടുതീ നേടാ ഒയോ റൂമേടുത്തിനേട നാലേണ്ണം കൂടിയിട്ട് എടാ ശരിക്കും പഞ്ചവർണ്ണ കുണ്ടന്മാര്,G
എടാ നീ ഗേ സോങ്ങുമിട്ടിട്ട് നിൻറെ നിൻറെ റിങ്ടോൺ നോക്ക് നിൻറെ അല നോക്ക് എതാ പാട്ട് എന്നോവർ ആ ഈസ് ചി ഞ്ച,G
വലതുഭാഗം നമ്മുടേ ഒരു ദുശീലം നിർത്താനോ അല്ലേങ്കിൽ ഒരു പുതിയ ശീലം തുടങ്ങാൻ എന്തിനും ആകാം ഒരു തീരുമാനം,N
ഹിന്ദു കമ്മ്യൂണിറ്റിയിൽ ഞാൻ പറയാം കൊറെണത്തിലേ കിട്ടിയിട്ടുള്ള കൂട്ടത്തിൽ ആ കൂട്ടത്തിൽ കുറച്ച് നായന്മാരെ കൂടി വിഭചിക്കാൻ കഴിയുമോ എന്ന് അറിയാൻ വേണ്ടി രണ്ടു തുണിയില്ലാത്ത പേണ്ണുങ്ങളെ കൊണ്ട് പോലീസ് അങ്ങോട്ട് പോവുകയാണ്,P
എന്ന് ഒരു ന്യൂസിൽ കണ്ടതാണ് ഒരു പേണ്ണ് അവള്,G
കോടതി പള്ളിക്കാൻ പൊളിക്കാൻ പറഞ്ഞില്ല എന്ത്യ ഭരിക്കുന്ന ഭരണകൂടം അത് പൊളിക്കാൻ അനുവദിക്കുകയില്ല എന്ന് എന്ത്യയിലേ മുസ്ലീമുകൾ ഒറപ്പു കൊടുത്തതാണ് ദേശീയ ബർഗർത് യോഗത്തിൽ അന്നത്തേ പ്രധാനമന്ത്രി നരസിംഹ റാവു അതേല്ലാം കാറ്റിൽ പറത്തി കൊണ്ട് എന്ത്യ രാച്യത്തിൻറെ ഭരണഘടനയെ നോക്കുകുത്തിയാക്കി എന്ത്യാ രാച്യത്തിന്റെ ഭരണകൂടത്തേ നോക്കുകുത്തിയാക്കി അല്ലേങ്കിൽ സ്വയം നോക്കുകുത്തിയായി,P
ഫാസിസ്റ്റുകൾ എതിനേതിരെ ആരോപണം ഒന്നയിച്ചിരിക്കുന്നു,P
നീ കണ്ടവന്മാരെ ഒക്കേ വിളിച്ചു കൊണ്ടു വന്നു നാല് പേരെ കൂലിക്കാരെ എവിടുന്നേങ്കിലും കാശും കൊടുത്ത വല്ലോരുമൊക്കേ ഒക്കേ വീട്ടിൽ കേറിവന്ന് തോക്ക് കാണിച്ച് പേടിപ്പിക്കുക,C
എന്തു വിഷു വിഷു നീ എന്തടി ആർട്ടിസ്റ്റ് എന്ന് പറഞ്ഞു നടക്കുന്നത് നീയൊക്കേ ആർട്ടി സ്റ്റഡി വല്ലതും പറയണേ മുഖത്ത് നോക്കി പറ,C
അവർക്കൊക്കേ ഒരോ വീട് അവിടേ കക്കൂസ് സ്വർഗ്ഗത്തിലുള്ള ആളുകൾ സ്വർഗത്തിൽ എരുന്നു തുറും,R
ഗർഭിണിയായ ഒമ്മയെ കൊണ്ടു വന്നു കയ്യിലുള്ള തൃശ്ശൂലം കൊണ്ട് കുട്ടിയെ കുത്തി പുറത്തേടുത്ത്,R
എന്താടാ തൊപ്പി നീ പറഞ്ഞത് പഞ്ചവർണ്ണ ഒൾട്ടയോ ഒൾട്ട അല്ലടാ നിൻറെ കോതത്തിലുള്ള അണ്ടി പോ തായോലി,C
നമ്മൾ പരിശ്രമിച്ചിട്ട് നമ്മൾ ചിലപ്പോൾ കഥയാണ് നോക്കാം ചയികം തോൾകം ചോദ്യം ഹോ ഡിദ് വി സ്കോർഡ്,N
നായിൻറെ മകളാ എടി ഞങ്ങള്,G
സുപ്രീംകോടതി എതേങ്കിലുമൊരു കേസിന് മധ്യസ്ഥത്തിനു ശ്രമിച്ചിട്ടുണ്ടോ അപ്പോ ഈ രാച്യത്തേ ചനങ്ങളെ,P
നിന്നേക്കൊണ്ട് നിന്നേക്കൊണ്ട് ആണ് എനിക്ക് പേണ്ണ് കിട്ടാത്തത് നിന്നേ കൊണ്ടാണ്,C
വേട്ടിമുറിച്ച് മുറിവിൽ നിന്നും വീണ്ടും പൊട്ടിമുളയ്ക്കുന്ന മരങ്ങളെ പോലേ ആവണം ഒരോ വ്യക്തിയും എത്ര താഴ്ചയിൽ ചേന്ന് പതിച്ചാലും ഒയർത്തേഴുന്നേൽക്കാൻ പഠിക്കണം,N
നിങ്ങൾ എൽചിബിടി അംഗീകരിക്കുമോ ഞാൻ പറഞ്ഞു ഞാൻ അംഗീകരിക്കില്ല എന്ന്,G
നിങ്ങൾ നോക്കിക്കോളൂ അമിത്ഷായുടേ എത് ഫോട്ടോയും അങ്ങേർ എരിക്കുന്ന മുറിയിൽ ആണേങ്കിൽ അദ്ദേഹത്തിൻറെ ഹോം മിനിസ്റ്റർ എന്ന മുറിയിൽ അദ്ദേഹത്തിൻറെ തലയ്ക്ക് മുകളിലുള്ളത് ഗാന്ധിയുടേ ഫോട്ടോ അല്ല ഈ സവർക്കറിന്റെ പാഠമാണ്,P
വിചയം ആസ്വാദ്യകരം ആകണമേങ്കിൽ പ്രയാസങ്ങൾ ആവശ്യമാണ്,N
നീ ആരുടേ കൂതിയിലുണ്ടാക്കാനാ എപ്പോഴും സുബാന ചൊല്ലിയാൽ ഒന്നുമല്ല നിൻറെ പൂറി മോനേ നീ എത് കോത്തിലേ പൂറിമോനാ തായോളി മോനേ നീ വാടാ പൂറി മോനേ,C
അപ്പോൾ സ്ത്രീയെക്കാൾ പത്തിരട്ടി ഒയർന്നു നിൽക്കും,G
നിന്റെ വീട്ടിൽ പോലീസ് വന്നേനേ എന്ന് അതൊക്കേ നമുക്കങ്ങ് ഒഴിവാക്കുന്നത് അത് നമ്മുക്ക് ഈ കള്ളത്തരവും പരിപാടി എല്ലാത്തോണ്ടാ കേട്ടോ,C
കുട്ടികളുടേ മനസ്സിനകത്തേക്ക് എച്ചാതി വിഷം കൊണ്ടുപോയി നിറച്ചിട്ട് എൻറെ സ്നേഹമുള്ളവരെ ഈ പ്രകൃതിയെ എന്താണേന്നറിയോ,G
എങ്ങനേ പേടിപ്പിക്കുക ആൾക്കാരെ പേടിപ്പിച്ച് നീ വലിയ ആള് കളിക്കുക നിനക്ക് എങ്ങനത്തേ അവസരം ഒന്നും എപ്പോഴും കിട്ടത്തില്ല ബാല ഈ പരിപാടി നിർത്തിക്കോ ബാലാ എനി വേറെ എവിടേയെങ്കിലും ചേന്നാൽ ഒറപ്പാ ബാലയ്ക്ക് എനി പണി ബാലയുടേ ലാസ്റ്റ് പരിപാടിയായിരിക്കും എത്,C
